identifier,pm_id,pmc_id,doi,title,keywords,authors,journal,article_type,year,project_serial_num,project_num,dbgap_accession,research_initiative,sub_project,likert_score,explanation_DeepSeek-R1-Distill-Qwen-32B,explanation_Llama-3.3-70B-Instruct
38660364_phs002699.v1.p1,38660364,PMC11041634,doi:10.3389/fpubh.2024.1322797,Using SCENTinel® to predict SARS-CoV-2 infection: insights from a community sample during dominance of Delta and Omicron variants.,Adult|Aged|COVID|COVID-19|Female|Humans|Male|Middle Aged|Odorants|Olfaction Disorders|Predictive Value of Tests|SARS-CoV-2|Sensitivity and Specificity|Young Adult|anosmia|hyposmia|olfaction|pandemic|prediction|testing,"Hunter, Stephanie R|Zola, Anne|Ho, Emily|Kallen, Michael|Adjei-Danquah, Edith|Achenbach, Chad|Smith, G Randy|Gershon, Richard|Reed, Danielle R|Schalet, Benjamin|Parma, Valentina|Dalton, Pamela H",Frontiers in public health,"Journal Article|Research Support, N.I.H., Extramural|Research Support, Non-U.S. Gov't",2024,DC019578,1U01DC019578-01,phs002699.v1.p1,RADx-rad,Chemosensory Testing,5.0,"The publication directly addresses the specific research aims and methodology outlined in the funding opportunity and grant's abstract. The publication validates the SCENTinel test, which was developed under the RADx-rad initiative, demonstrating its effectiveness in predicting SARS-CoV-2 infection through olfactory testing. This aligns with the funding objectives of enhancing chemosensory testing as a COVID-19 screening tool.","The publication abstract directly addresses the research objectives of the funding opportunity and the grant abstract. The funding opportunity aims to support the development of novel approaches to identify SARS-CoV-2 infection, including chemosensory testing as a COVID-19 screening tool. The grant abstract proposes the development and deployment of a rapid smell test, SCENTinel, for COVID-19 surveillance. The publication abstract presents the results of a study using SCENTinel to predict SARS-CoV-2 infection in a community sample, demonstrating its effectiveness as a rapid assessment tool for population-level screening. The study's findings align with the goals of the funding opportunity and the grant abstract, providing strong evidence for the relevance of the publication to the research objectives."
38692202_phs002563.v1.p1,38692202,PMC11405072,doi:10.1016/j.diagmicrobio.2024.116309,A comprehensive meta-analysis and systematic review of breath analysis in detection of COVID-19 through Volatile organic compounds.,Artificial Intelligence Models|Breath Tests|Breath analysis|COVID-19|COVID-19 Testing|Gas Chromatography-Mass Spectrometry|Humans|Pandemic|RT-PCR|Sensitivity and Specificity|Volatile Organic Compounds|Volatile organic compounds,"Long, Grace A|Xu, Qian|Sunkara, Jahnavi|Woodbury, Reagan|Brown, Katherine|Huang, Justin J|Xie, Zhenzhen|Chen, Xiaoyu|Fu, Xiao-An|Huang, Jiapeng",Diagnostic microbiology and infectious disease,Journal Article|Meta-Analysis|Systematic Review,2024,TR003787,1U18TR003787-01,phs002563.v1.p1,RADx-rad,SCENT,4.5,"The publication abstract discusses a meta-analysis of breath analysis using VOCs for COVID-19 detection, which aligns with the funding opportunity's focus on developing non-invasive, portable biosensing technologies for VOC detection. The grant abstract specifically aims to develop a handheld breath analysis device using GC technology, which is directly related to the publication's findings on the effectiveness of VOC-based breath analysis. The publication's results on sensitivity and specificity support the feasibility of the grant's objectives, indicating a strong connection between the two.","The publication abstract directly addresses the research objectives of the funding opportunity and the grant abstract. The funding opportunity seeks to develop novel biosensing technologies for detecting COVID-19 through volatile organic compounds (VOCs) in breath or skin, while the grant abstract proposes a handheld microchip for GC analysis of breath to screen for COVID-19. The publication abstract presents a meta-analysis and systematic review of breath analysis in detecting COVID-19 through VOCs, which aligns with the research objectives of both the funding opportunity and the grant abstract. The publication's focus on the diagnostic performance of VOC-based breath analysis and its comparison of different detection methods (eNose technology, GC-MS, GC-IMS, and high sensitivity-MS) also matches the goals of the funding opportunity and the grant abstract. Therefore, the publication is strongly related to the research objectives of the funding opportunity and the grant abstract."
38693595_phs002657.v1.p1,38693595,PMC11168190,doi:10.1002/sim.10097,Dynamic hierarchical state space forecasting.,"COVID-19|COVID‐19|Computer Simulation|Forecasting|Humans|Models, Statistical|Pandemics|SARS-CoV-2|Time Factors|forecasting|internal time|state space models|time series","Liu, Ziyue|Guo, Wensheng",Statistics in medicine,Journal Article,2024,DK130067,1R01DK130067-01,phs002657.v1.p1,RADx-rad,Multimodal Surveillance,4.0,"The publication abstract describes a method for time series forecasting using dynamic hierarchical state space models. This method is applied to forecasting COVID-19 cases, which aligns with the funding opportunity's focus on developing surveillance methods for COVID-19. The grant abstract specifically mentions the need for mathematical and statistical models to predict and control COVID-19 in dialysis facilities. While the publication does not directly address dialysis facilities, its methodology could be adapted for such settings, contributing to the broader goals of the funding opportunity.","The publication abstract discusses a dynamic hierarchical state space forecasting model that can be applied to various time series data, including COVID-19 cases. While the publication abstract does not directly address the specific research objectives of the funding opportunity, which focuses on developing and validating COVID-19 surveillance methods in high-density settings such as dialysis facilities, the grant abstract does. The grant abstract proposes using multi-modal data sources to develop mathematical and statistical models for early detection, containment, and management of COVID-19 in dialysis facilities. The publication abstract's discussion of forecasting state-level new COVID-19 cases in the United States using a hierarchical state space model shows some relevance to the grant abstract's objectives, as it involves analyzing time series data related to COVID-19. However, the connection is not direct, and the publication abstract does not specifically focus on high-density settings or the development of surveillance methods as outlined in the funding opportunity. Therefore, I agree that the publication is related to the research objectives, but the connection is not strong enough to warrant a score of 5."
38695741_phs002546.v1.p1,38695741,,doi:10.1021/acsami.4c05264,Biolayer-Interferometry-Guided Functionalization of Screen-Printed Graphene for Label-Free Electrochemical Virus Detection.,"Biosensing Techniques|COVID-19|Electrochemical Techniques|Electrodes|Graphite|Humans|Influenza A Virus, H1N1 Subtype|Interferometry|SARS-CoV-2|Spike Glycoprotein, Coronavirus|additive manufacturing|biosensing|electrochemical impedance spectroscopy|immunosensor|printed electronics","Szydlowska, Beata M|Pola, Cícero C|Cai, Zizhen|Chaney, Lindsay E|Hui, Janan|Sheets, Robert|Carpenter, Jeremiah|Dean, Delphine|Claussen, Jonathan C|Gomes, Carmen L|Hersam, Mark C",ACS applied materials & interfaces,Journal Article,2024,AA029328,1U01AA029328-01,phs002546.v1.p1,RADx-rad,Automatic Detection & Tracing,4.5,"The publication abstract describes the development of a screen-printed graphene biosensor for SARS-CoV-2 detection using electrochemical impedance spectroscopy. This aligns with the funding opportunity's objective of creating an innovative platform integrating biosensing with digital devices for real-time detection. The publication's focus on high sensitivity, specificity, and the use of biorecognition elements like antibodies matches the grant's goals. However, the publication does not explicitly mention integration with touchscreen or other digital devices, which is a key component of the funding opportunity. Despite this omission, the research is closely related to the objectives of the grant.","The publication abstract directly addresses the research objectives of the funding opportunity and grant abstract. The funding opportunity aims to support the development of innovative platforms for automatic detection and tracing of SARS-CoV-2 in real-time, and the grant abstract proposes the development of a versatile multiplexing detection platform for SARS-CoV-2 in saliva. The publication abstract presents a biosensing platform that utilizes screen-printed graphene electrodes for label-free electrochemical virus detection, which aligns with the objectives of the funding opportunity and grant abstract. The publication abstract also demonstrates the use of biolayer interferometry (BLI) for identifying optimal antibodies for concurrent affinity to multiple SARS-CoV-2 variants, which is relevant to the grant abstract's proposal for developing a multiplex biosensor platform. Furthermore, the publication abstract reports the successful detection of SARS-CoV-2 in clinical saliva samples, which is a key aspect of the funding opportunity and grant abstract. Overall, the publication abstract is strongly related to the research objectives of the funding opportunity and grant abstract."
38783564_phs002549.v1.p1,38783564,PMC11141732,doi:10.1002/wnan.1969,Sample-to-answer salivary miRNA testing: New frontiers in point-of-care diagnostic technologies.,Humans|MicroRNAs|Neoplasms|Neurodegenerative Diseases|Point-of-Care Systems|Point-of-Care Testing|Saliva|cancer|infectious disease|microRNA|multiplexed detection|neurodegenerative disease|point of care testing (POCT)|saliva,"Zhang, Zhikun|Liu, Tianyi|Dong, Ming|Ahamed, Md Ahasan|Guan, Weihua",Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology,Journal Article|Review,2024,HD105610,1R61HD105610-01,phs002549.v1.p1,RADx-rad,PreVAIL kIds,4.5,"The publication abstract discusses the development of salivary miRNA-based point-of-care diagnostics, which aligns with the grant's focus on using salivary biomarkers and AI for predicting disease severity in children with SARS-CoV-2. The publication's emphasis on miRNA quantification and diagnostic applications supports the grant's objectives, particularly in aims 3 and 4, which involve developing a portable device and AI system for early disease recognition. However, the publication does not specifically address MIS-C or the integration of social and clinical determinants, which are key aspects of the grant. Therefore, while relevant, it does not fully encompass all aspects of the grant's research objectives.","The publication abstract directly addresses the development of salivary miRNA testing for point-of-care diagnostics, which aligns with the research objectives of the funding opportunity (RFA-OD-22-011) and the grant abstract (Rapid Acceleration of Diagnostics - Radical (RADx-rad): Severity Predictors Using Immunology and Transcriptomics in Saliva Using Multi Neural Network Intelligence in SARS-CoV2 Infection in Children (SPITS MISC)). The funding opportunity aims to support innovative research to develop novel approaches to characterize the spectrum of SARS-CoV-2 associated illness in children and predict disease severity. The grant abstract proposes a project that integrates salivary biomarkers with social and clinical determinants of health to predict disease severity in children with SARS-CoV-2 infection. The publication abstract discusses the development of salivary miRNA-based point-of-care testing, which is a key component of the proposed project in the grant abstract. Therefore, the publication is strongly related to the research objectives of the funding opportunity and the grant abstract."
38820600_phs002709.v1.p1,38820600,PMC11773111,doi:10.1002/adhm.202400622,Integrated Antigenic and Nucleic Acid Detection in Single Virions and Extracellular Vesicles with Viral Content.,"Antigens, Viral|COVID-19|COVID‐19, multiparametric|Extracellular Vesicles|Humans|RNA, Viral|SARS-CoV-2|SARS‐CoV‐2|Saliva|Spike Glycoprotein, Coronavirus|Virion|single extracellular vesicle|single virion","Nguyen, Kim Truc|Rima, Xilal Y|Nguyen, Luong T H|Wang, Xinyu|Kwak, Kwang Joo|Yoon, Min Jin|Li, Hong|Chiang, Chi-Ling|Doon-Ralls, Jacob|Scherler, Kelsey|Fallen, Shannon|Godfrey, Stephanie L|Wallick, Julie A|Magaña, Setty M|Palmer, Andre F|Lee, Inyoul|Nunn, Christopher C|Reeves, Kimberly M|Kaplan, Henry G|Goldman, Jason D|Heath, James R|Wang, Kai|Pancholi, Preeti|Lee, L James|Reátegui, Eduardo",Advanced healthcare materials,Journal Article,2025,TR003807,1U18TR003807-01,phs002709.v1.p1,RADx-rad,Exosome,5.0,"The publication directly addresses the specific research aims and methodology outlined in the funding opportunity and grant's abstract. The grant aims to develop technologies for single extracellular vesicle and exosome isolation and analysis to detect SARS-CoV-2. The publication describes the development of the BARA assay, which aligns with these objectives by enabling simultaneous antigenic and nucleic acid detection at single-particle resolution, demonstrating its clinical utility in diagnosing COVID-19.","The publication abstract directly addresses the research objectives of the funding opportunity and grant abstract. The publication describes the development of a biochip assay (BARA) that can detect SARS-CoV-2 protein and RNA from biofluids, which aligns with the grant abstract's goal of developing a multiparametric integrated molecular detection of SARS-CoV-2 from biofluids. The publication also mentions the use of single extracellular vesicle characterization technologies, which is a key aspect of the funding opportunity. Additionally, the publication's focus on detecting antigens and nucleic acids at a single-particle resolution and its application to COVID-19 diagnosis and monitoring aligns with the funding opportunity's objectives. Overall, the publication abstract demonstrates a strong connection to the research objectives of the funding opportunity and grant abstract."
38835195_phs002524.v1.p1,38835195,PMC11585252,doi:10.1039/d4cs00328d,Colorimetric sensing for translational applications: from colorants to mechanisms.,Biosensing Techniques|Colorimetry|Coloring Agents|Humans|Point-of-Care Systems,"Jin, Zhicheng|Yim, Wonjun|Retout, Maurice|Housel, Emily|Zhong, Wenbin|Zhou, Jiajing|Strano, Michael S|Jokerst, Jesse V",Chemical Society reviews,Journal Article|Review,2024,DE031114,1R01DE031114-01,phs002524.v1.p1,RADx-rad,Multimodal Surveillance,4.0,"The publication abstract discusses colorimetric sensing, which is relevant to the grant's focus on developing a smart mask for COVID-19 surveillance. The grant aims to create a color-changing mask using protease detection, aligning with the publication's exploration of colorimetric mechanisms and their applications in diagnostics. While the publication provides a broader overview, it supports the grant's specific objectives by detailing the underlying principles and potential applications of colorimetric sensors.","The publication abstract is related to the research objectives of the funding opportunity and the grant abstract. The funding opportunity announcement focuses on developing and validating approaches for COVID-19 surveillance, particularly in high-risk settings, using multimodal surveillance inputs. The grant abstract proposes a 'smart mask' that changes colors when the wearer has been exposed to biomarkers of COVID-19, which aligns with the funding opportunity's goal of developing innovative surveillance tools. The publication abstract discusses colorimetric sensing for translational applications, including point-of-care diagnostics, which is relevant to the development of the smart mask proposed in the grant abstract. While the publication abstract does not directly address COVID-19 surveillance, its focus on colorimetric sensing and point-of-care diagnostics provides a foundation for understanding the mechanisms and design of the smart mask. Therefore, the publication is related to the research objectives of the funding opportunity and the grant abstract, but the connection is not extremely strong, hence a score of 4 instead of 5."
38844223_phs002525.v1.p1,38844223,PMC11249788,doi:10.1016/j.scitotenv.2024.173744,"Evaluation of a field deployable, high-throughput RT-LAMP device as an early warning system for COVID-19 through SARS-CoV-2 measurements in wastewater.","COVID-19|Humans|Molecular Diagnostic Techniques|Nucleic Acid Amplification Techniques|RNA, Viral|RT-LAMP|RT-qPCR|SARS-CoV-2|Viral Load|Wastewater|Wastewater-based surveillance","Boza, J M|Amirali, A|Williams, S L|Currall, B B|Grills, G S|Mason, C E|Solo-Gabriele, H M|Erickson, D C",The Science of the total environment,Journal Article,2024,DA053941,1U01DA053941-01,phs002525.v1.p1,RADx-rad,Wastewater,5.0,"The publication directly addresses the specific research aims and methodology outlined in the funding opportunity and grant's abstract. The study evaluates a portable RT-LAMP device for detecting SARS-CoV-2 in wastewater, which aligns with the funding opportunity's focus on optimizing wastewater-based testing approaches and developing early warning systems for COVID-19. The results contribute to the goals of the RADx-rad initiative by improving the speed and accessibility of wastewater surveillance.","The publication abstract directly addresses the research objectives of the funding opportunity and the grant abstract. The funding opportunity aims to support the development of wastewater-based testing for COVID-19, and the grant abstract proposes the development and implementation of a wastewater surveillance program. The publication abstract evaluates a field-deployable device for detecting SARS-CoV-2 in wastewater, which aligns with the objectives of the funding opportunity and the grant abstract. The publication's focus on developing an early warning system for COVID-19 through SARS-CoV-2 measurements in wastewater also matches the grant's aim to integrate wastewater quantification data with community and hospital COVID-19 prevalence to develop predictive models. Overall, the publication abstract demonstrates a strong connection to the research objectives of the funding opportunity and the grant abstract."
38889139_phs002544.v1.p1,38889139,PMC11185487,doi:10.1371/journal.pone.0305418,Label-free single-vesicle based surface enhanced Raman spectroscopy: A robust approach for investigating the biomolecular composition of small extracellular vesicles.,"Chromatography, Gel|Extracellular Vesicles|Humans|Machine Learning|Mass Spectrometry|Spectrum Analysis, Raman","Liu, Zirui|Ng, Martin|Srivastava, Siddharth|Li, Tieyi|Liu, Jun|Phu, Tuan Anh|Mateescu, Bogdan|Wang, Yi-Ting|Tsai, Chia-Feng|Liu, Tao|Raffai, Robert L|Xie, Ya-Hong",PloS one,Journal Article,2024,TR003778,1U18TR003778-01,phs002544.v1.p1,RADx-rad,Exosome,4.5,"The publication abstract describes a method using single-vesicle surface-enhanced Raman spectroscopy (SERS) to analyze the biomolecular composition of small extracellular vesicles (sEVs). This technique is relevant to the funding opportunity and grant abstract, which focus on developing technologies for single vesicle and exosome isolation and analysis to detect SARS-CoV-2. The publication's methodology aligns with the objectives of repositioning exosome-based technologies for COVID-19 diagnostics, particularly in non-invasive sample collection like saliva. While the publication does not explicitly mention SARS-CoV-2 detection, it provides foundational research that supports the grant's aims by demonstrating the feasibility of using SERS for vesicle analysis, which could be adapted for viral detection.","The publication abstract directly addresses the research objectives of the funding opportunity and grant abstract. The publication discusses the use of label-free single-vesicle based surface enhanced Raman spectroscopy (SERS) for investigating the biomolecular composition of small extracellular vesicles (sEVs), which is closely related to the grant abstract's focus on repositioning Acoustofluidic Separation (AFS) and SERS technologies for the detection of SARS-CoV-2. The publication's aim to analyze individual sEVs and their biomolecular composition aligns with the funding opportunity's goal of using developed technologies for single vesicle or exosome isolation and analysis for the detection of SARS-CoV-2. The overlap in research objectives and methodologies between the publication and the funding opportunity/grant abstract indicates a strong connection, resulting in a 'Strongly Agree' rating."
38932242_phs002609.v1.p1,38932242,PMC11209514,doi:10.3390/v16060950,Inflammatory and Autoimmune Aspects of Multisystem Inflammatory Syndrome in Children (MIS-C): A Prospective Cohort Study.,"Adolescent|Antibodies, Viral|Autoantibodies|Biomarkers|COVID|COVID-19|Child|Child, Preschool|Cytokines|Female|Humans|Infant|Inflammation|Male|Multisystem Inflammatory Syndrome in Children|Prospective Studies|SARS-CoV-2|Systemic Inflammatory Response Syndrome|autoantibodies|cytokines|inflammation","Lawrence, David A|Jadhav, Aishwarya|Mondal, Tapan K|Carson, Kyle|Lee, William T|Hogan, Alexander H|Herbst, Katherine W|Michelow, Ian C|Brimacombe, Michael|Salazar, Juan C|The Connecticut Children's Covid Collaborative",Viruses,Journal Article,2024,HD105613,1R61HD105613-01,phs002609.v1.p1,RADx-rad,PreVAIL kIds,5.0,The publication directly addresses the specific research aims and methodology outlined in the funding opportunity and grant's abstract.,"The publication abstract directly addresses the research objectives of the funding opportunity and the grant abstract. The funding opportunity aims to support innovative research to develop novel approaches to characterize the spectrum of SARS-CoV-2 associated illness in children, including MIS-C, and to identify and validate biomarkers and/or biosignatures for a prognostic algorithm to predict the longitudinal risk of disease severity. The grant abstract describes a study that aims to develop a diagnostic tool for MIS-C using a Grating-Coupled Fluorescence Plasmonic (GCFP) chip to analyze biomarkers. The publication abstract presents a prospective cohort study that compares immune-mediated biomarkers in children hospitalized with COVID-19 or MIS-C, which aligns with the objectives of the funding opportunity and the grant abstract. The study's findings on inflammatory and autoimmune aspects of MIS-C, including the identification of specific immune molecules and autoantibodies, contribute to the understanding of the pathophysiological mechanisms leading to severe disease and have implications for the development of diagnostic and prognostic tools for MIS-C."
38932367_phs002609.v1.p1,38932367,PMC11209438,doi:10.3390/vaccines12060638,Evolution of the Antigenic Landscape in Children and Young Adults with COVID-19 and MIS-C.,COVID-19|MIS-C|SARS-CoV-2|children|vaccination,"Bellusci, Lorenza|Grubbs, Gabrielle|Sait, Shaimaa|Herbst, Katherine W|Salazar, Juan C|Khurana, Surender|The Connecticut Children's Covid Collaborative",Vaccines,Journal Article,2024,HD105613,1R61HD105613-01,phs002609.v1.p1,RADx-rad,PreVAIL kIds,4.5,"The publication abstract discusses the antigenic landscape in children with COVID-19 and MIS-C, focusing on antibody responses and neutralization titers against various SARS-CoV-2 variants. While this research contributes to understanding the immune response in these conditions, it does not directly address the development of diagnostic tools or biomarkers for MIS-C, which is the primary focus of the funding opportunity and grant abstract. However, the study provides valuable insights into the immune mechanisms, which could indirectly support the broader goals of the RADx-rad initiative by enhancing our understanding of MIS-C pathogenesis.","The publication abstract directly addresses the research objectives of the funding opportunity and the grant abstract. The funding opportunity aims to support innovative research to develop novel approaches to characterize the spectrum of SARS-CoV-2 associated illness in children, including MIS-C, and to identify and validate biomarkers and/or biosignatures for a prognostic algorithm to predict disease severity. The grant abstract describes a study that aims to develop a diagnostic tool for MIS-C using a Grating-Coupled Fluorescence Plasmonic (GCFP) chip to analyze biomarkers. The publication abstract presents a study that evaluates the durability of neutralization capacity and level of binding antibody generated against SARS-CoV-2 infection in children with acute COVID-19 and those diagnosed with MIS-C, which aligns with the objectives of the funding opportunity and the grant abstract. The publication abstract also discusses the need for vaccinations in children with prior COVID-19 or MIS-C to provide effective protection from emerging and circulating SARS-CoV-2 variants, which is relevant to the grant abstract's goal of developing a diagnostic tool for MIS-C."
39010300_phs002549.v1.p1,39010300,PMC11421847,doi:10.1021/acssensors.4c00860,Deep Learning Enabled Universal Multiplexed Fluorescence Detection for Point-of-Care Applications.,Deep Learning|Fluorescence|Humans|LAMP|Molecular Diagnostic Techniques|Nucleic Acid Amplification Techniques|Point-of-Care Systems|lens-free|machine learning|multiplexed fluorescence sensing|neural network|point-of-care,"Kshirsagar, Aneesh|Politza, Anthony J|Guan, Weihua",ACS sensors,Journal Article,2024,HD105610,1R61HD105610-01,phs002549.v1.p1,RADx-rad,PreVAIL kIds,3.5,"The publication abstract describes a machine learning-enabled fluorescence detection system for point-of-care applications, which is relevant to the funding opportunity's focus on developing innovative diagnostic tools for SARS-CoV-2 in children. However, the publication does not specifically address the objectives related to MIS-C or the use of saliva-based biomarkers as detailed in the grant abstract. While the technology could potentially be applied to the grant's aims, the publication itself does not directly connect to the specific research goals outlined.","The publication abstract is related to the funding opportunity and grant abstract as it discusses the development of a compact, lens-free, and cost-effective fluorescence sensing setup that incorporates machine learning for scalable multiplexed fluorescence detection. This technology has the potential to be applied to point-of-care applications, such as detecting respiratory viruses, which aligns with the goals of the RADx-rad initiative to support innovative research for COVID-19 testing. The grant abstract specifically mentions the development of novel, non-traditional approaches for diagnosing and characterizing MIS-C, and the publication abstract's focus on multiplexed fluorescence detection could be relevant to this goal. Additionally, the use of machine learning and artificial intelligence in the publication abstract is consistent with the grant abstract's mention of leveraging AI and machine learning to integrate and analyze data for predicting disease severity in children with SARS-CoV-2 infection."
39064384_phs002546.v1.p1,39064384,PMC11279040,doi:10.3390/mi15070874,Batch-to-Batch Variation in Laser-Inscribed Graphene (LIG) Electrodes for Electrochemical Sensing.,LIG|batch|laser-inscribed graphene|manufacturing|scalability|sensor|variation,"Tang, Yifan|Moreira, Geisianny A|Vanegas, Diana|Datta, Shoumen P A|McLamore, Eric S",Micromachines,Journal Article,2024,AA029328,1U01AA029328-01,phs002546.v1.p1,RADx-rad,Automatic Detection & Tracing,3.5,"The publication abstract discusses batch-to-batch variation in laser-inscribed graphene (LIG) electrodes for electrochemical sensing. While the grant abstract focuses on developing a multiplex biosensor platform for SARS-CoV-2 detection using LIG electrodes, the publication specifically addresses the variability in LIG electrode manufacturing, which is a technical aspect relevant to the grant's objectives. However, the publication does not directly address the specific aims of the grant, such as the integration of biosensing elements or the development of a diagnostic platform for SARS-CoV-2. Therefore, while related, the publication is not fully aligned with the grant's research objectives.","The publication abstract is related to the research objectives of the funding opportunity and the grant abstract. The funding opportunity aims to support the development of innovative platforms for detecting SARS-CoV-2, and the grant abstract proposes a project to develop a multiplexing detection platform for SARS-CoV-2 in saliva using laser-inscribed graphene electrodes. The publication abstract discusses the batch-to-batch variation in laser-inscribed graphene (LIG) electrodes, which is a crucial aspect of developing reliable and scalable sensors. Although the publication abstract does not directly address SARS-CoV-2 detection, it provides important insights into the variability of LIG material properties, which could be relevant to the development of sensors for detecting the virus. The connection between the publication abstract and the funding opportunity/grant abstract is the use of LIG electrodes, which suggests that the research in the publication could be applied to the development of SARS-CoV-2 detection platforms."
39071064_phs002744.v1.p1,39071064,PMC11273449,doi:10.1021/acscentsci.4c00312,Rolosense: Mechanical Detection of SARS-CoV-2 Using a DNA-Based Motor.,,"Piranej, Selma|Zhang, Luona|Bazrafshan, Alisina|Marin, Mariana|Melikian, Gregory B|Salaita, Khalid",ACS central science,Journal Article,2024,AA029345,1U01AA029345-01,phs002744.v1.p1,RADx-rad,Automatic Detection & Tracing,5.0,"The publication directly addresses the specific research aims and methodology outlined in the funding opportunity and grant's abstract. The publication describes the development and validation of the Rolosense platform, which aligns with the objectives of the RADx-rad initiative to create innovative biosensing technologies for real-time detection of SARS-CoV-2. The publication's focus on mechanical detection using DNA-based motors and its ability to integrate with smartphone technology for automatic readout matches the goals of the funding opportunity, which emphasizes the integration of biosensing with digital devices. Additionally, the publication's demonstration of sensitivity and specificity in detecting SARS-CoV-2, along with its potential for multiplexing and point-of-care use, further supports its relevance to the research objectives outlined in the grant abstract.","The publication abstract directly addresses the research objectives of the funding opportunity and the grant abstract. The Rolosense technology, which is the focus of the publication, aims to develop a novel platform for automatic surveillance and tracing of airborne SARS-CoV-2 virus particles in real-time, aligning with the goals of the Rapid Acceleration of Diagnostics-Radical (RADx-rad) initiative. The publication demonstrates the proof-of-concept of the Rolosense technology, including its ability to detect SARS-CoV-2 with high sensitivity and specificity, and its potential for point-of-care screening. The research team, as described in the grant abstract, has the necessary complementary expertise to achieve the objectives of the project, and the publication showcases the successful collaboration and achievement of the project's milestones."
39173773_phs002729.v1.p1,39173773,PMC11392626,doi:10.1016/j.scitotenv.2024.175687,Estimating rates of change to interpret quantitative wastewater surveillance of disease trends.,COVID-19|Environmental Monitoring|Gaussian process derivatives|Generalized additive model|Humans|North Carolina|SARS-CoV-2|Simulation study|Time series analysis|Viral Load|Wastewater|Wastewater-Based Epidemiological Monitoring|Wastewater-based epidemiology,"Holcomb, David A|Christensen, Ariel|Hoffman, Kelly|Lee, Allison|Blackwood, A Denene|Clerkin, Thomas|Gallard-Góngora, Javier|Harris, Angela|Kotlarz, Nadine|Mitasova, Helena|Reckling, Stacie|de Los Reyes, Francis L|Stewart, Jill R|Guidry, Virginia T|Noble, Rachel T|Serre, Marc L|Garcia, Tanya P|Engel, Lawrence S",The Science of the total environment,Journal Article,2024,DA053899,1U01DA053899-01,phs002729.v1.p1,RADx-rad,Wastewater,4.0,"The publication abstract discusses the challenges in estimating disease trends using wastewater surveillance data, particularly focusing on the accuracy of rate of change estimation. While this is related to the broader goals of the funding opportunity, which aims to improve wastewater-based testing for public health management, the publication does not directly address the specific aims outlined in the grant abstract, such as the development of a digital array PCR system or the optimization of sample collection and analysis approaches. The publication's focus on data interpretation and integration with other surveillance data is a valuable contribution but does not align closely with the grant's specific technological and methodological advancements.","The publication abstract directly addresses the research objectives of the funding opportunity and grant abstract by focusing on the estimation of rates of change in wastewater pathogen loads, which is a crucial aspect of wastewater-based testing for SARS-CoV-2. The publication's aim to evaluate the performance of approaches for estimating rates of change in wastewater pathogen loads aligns with the funding opportunity's goal to support the development of wastewater-based testing surveillance. Additionally, the grant abstract's mention of improving scalability, sensitivity, and interpretability of pathogen detection in wastewater using digital array PCR technology is related to the publication's discussion of estimating disease trends from wastewater monitoring data. The publication's findings on the limitations of wastewater measurements alone in tracking disease trends also highlight the need for integrated approaches, which is in line with the funding opportunity's emphasis on collaboration and data sharing."
39183814_phs002781.v1.p1,39183814,PMC11342389,doi:10.1093/ofid/ofae443,Clinical Features and Outcomes of Pediatric and Adult Patients Hospitalized for Coronavirus Disease 2019: A Comparison Across Age Strata.,SARS-CoV-2|adults|children|coronavirus|coronavirus disease 2019,"Li, Grace X|Gopchandani, Komal|Brazer, Noah|Tippett, Ashley|Choi, Chris|Hsiao, Hui-Mien|Oseguera, Miriam|Foresythe, Abiodun|Bhattacharya, Sanchita|Servellita, Venice|Sotomayor Gonzalez, Alicia|Spinler, Jennifer K|Gonzalez, Mark D|Gulick, Dalia|Kraft, Colleen|Kasinathan, Vyjayanti|Wang, Yun F Wayne|Dien Bard, Jennifer|Chen, Pei Ying|Flores-Vazquez, Jessica|Odom John, Audrey R|Planet, Paul J|Devaraj, Sridevi|Annapragada, Ananth V|Luna, Ruth Ann|Chiu, Charles Y|Rostad, Christina A",Open forum infectious diseases,Journal Article,2024,HD105618,1R61HD105618-01,phs002781.v1.p1,RADx-rad,PreVAIL kIds,4.0,"The publication abstract discusses the comparison of clinical features and outcomes of COVID-19 in pediatric and adult patients, focusing on age strata. While it provides valuable insights into disease severity across different age groups, it does not directly address the development or validation of biomarkers or diagnostic tools for MIS-C or COVID-19 in children, which are central to the funding opportunity and grant objectives. Therefore, the publication is somewhat related but does not fully align with the specific research aims outlined.","The publication abstract directly addresses the research objectives of the funding opportunity and grant abstract by comparing the clinical features and outcomes of pediatric and adult patients hospitalized for COVID-19 across different age strata. The study's focus on identifying risk factors, symptoms, and outcomes of COVID-19 in children and adults aligns with the funding opportunity's goal of developing novel approaches for early and accurate diagnosis of COVID-19 associated syndromes and evaluating clinical severity and outcomes of COVID-19 disease in children. The publication's findings on the differences in clinical outcomes across pediatric and adult age strata also support the grant abstract's objective of identifying host biomarkers of disease severity and multi-system inflammatory syndrome in children (MIS-C) and COVID-19."
