pm_id,pmc_id,doi,title,abstract,keywords,authors,journal,year,publication_date,article_type,project_serial_num,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,award_type,supplement,research_initiative,sub_project
34520186,PMC8549377,doi:10.1021/acsami.1c11620,Modulation of Gold Nanorod Growth via the Proteolysis of Dithiol Peptides for Enzymatic Biomarker Detection.,"Gold nanorods possess optical properties that are tunable and highly sensitive to variations in their aspect ratio (length/width). Therefore, the development of a sensing platform where the gold nanorod morphology (i.e., aspect ratio) is modulated in response to an analyte holds promise in achieving ultralow detection limits. Here, we use a dithiol peptide as an enzyme substrate during nanorod growth. The sensing mechanism is enabled by the substrate design, where the dithiol peptide contains an enzyme cleavage site in-between cysteine amino acids. When cleaved, the peptide dramatically impacts gold nanorod growth and the resulting optical properties. We demonstrate that the optical response can be correlated with enzyme concentration and achieve a 45 pM limit of detection. Furthermore, we extend this sensing platform to colorimetrically detect tumor-associated inhibitors in a biologically relevant medium. Overall, these results present a subnanomolar method to detect proteases that are critical biomarkers found in cancers, infectious diseases, and inflammatory disorders.",Animals|Aprotinin|Biomarkers|Cattle|Colorimetry|Enzyme Assays|Gold|Humans|Limit of Detection|Nanotubes|Peptides|Proof of Concept Study|Proteolysis|Swine|Trypsin|Trypsin Inhibitors|biomarkers|biosensing|enzyme activity|gold nanorods|peptides|proteolysis,"Creyer, Matthew N|Jin, Zhicheng|Moore, Colman|Yim, Wonjun|Zhou, Jiajing|Jokerst, Jesse V",ACS applied materials & interfaces,2021,2021-09-29,Journal Article,DE031114,,,,,,R01,False,RADx-rad,Multimodal Surveillance
34746796,PMC8565794,doi:10.1097/CCE.0000000000000566,Variation in Use of Repurposed Medications Among Patients With Coronavirus Disease 2019. From The Society of Critical Care Medicine Discovery Viral Infection and Respiratory Illness Universal Study: Coronavirus Disease 2019 Registry Investigator Group.,"At the start of the coronavirus disease 2019 pandemic, medications repurposed for management of coronavirus disease 2019 were used in the absence of clinical trial evidence. To describe the variation and evolution in use of repurposed medications for coronavirus disease 2019. Observational cohort study of adults hospitalized with coronavirus disease 2019 between February 15, 2020, and April 12, 2021, across 76 United States and international hospitals within the Society of Critical Care Medicine's Discovery Viral Infection and Respiratory Illness Universal Study coronavirus disease 2019 registry. Hospital variation was quantified using multivariable adjusted random effects logistic regression models and unsupervised clustering. Repurposed medications included antivirals, corticosteroids, hydroxychloroquine, immunomodulators, and therapeutic dose anticoagulants. Among 7,069 adults hospitalized with coronavirus disease 2019, 1,979 (28%) received antivirals, 2,876 (41%) received corticosteroids, 1,779 (25%) received hydroxychloroquine, 620 (9%) received immunomodulators, and 2,154 (31%) received therapeutic dose anticoagulants. Contribution of hospital site to risk-adjusted variation was 46% for antivirals, 30% for corticosteroids, 48% for hydroxychloroquine, 46% for immunomodulators, and 52% for therapeutic dose anticoagulants. Compared with the early pandemic, the later pandemic practice phenotypes converged with increased use of antivirals (odds ratio, 3.14; 95% CI, 2.40-4.10) and corticosteroids (odds ratio, 5.43; 95% CI, 4.23-6.97), with decreased use of hydroxychloroquine (odds ratio, 0.02; 95% CI, 0.01-0.04) and immunomodulators (odds ratio, 0.49; 95% CI, 0.34-0.70). There was no clinically significant change in the use of therapeutic dose anticoagulants (odds ratio, 1.01; 95% CI, 1.01-1.02). There were no differences in risk-adjusted mortality between hospitals with high rates of repurposed medication use compared with hospitals with low rates of use. Hospital variation in the use of repurposed medications varied widely across hospitals early in the pandemic and later converged with the emergence of randomized clinical trials. Platforms developed for rapid activation and enrollment in clinical trials of repurposed medications are needed prior to the next pandemic to expedite effective, evidence-based practice.",Viral Infection and Respiratory Illness Universal Study|antiviral agents|coronavirus disease 2019|dexamethasone|hydroxychloroquine,"Garcia, Michael A|Johnson, Shelsey W|Bosch, Nicholas A|Sisson, Emily K|Sheldrick, Christopher R|Kumar, Vishakha K|Boman, Karen|Bolesta, Scott|Bansal, Vikas|Deo, Neha|Domecq, J P|Lal, Amos|Christie, Amy B|Banner-Goodspeed, Valerie M|Sanghavi, Devang|Vadgaonkar, Girish|Gajic, Ognjen|Kashyap, Rahul|Walkey, Allan J",Critical care explorations,2021,2021-11-01,Journal Article,HL119145,,,,,,U54,False,RADx-rad,Novel Biosensing and VOC
34043940,PMC8238498,doi:10.1016/j.cell.2021.05.002,A global metagenomic map of urban microbiomes and antimicrobial resistance.,"We present a global atlas of 4,728 metagenomic samples from mass-transit systems in 60 cities over 3 years, representing the first systematic, worldwide catalog of the urban microbial ecosystem. This atlas provides an annotated, geospatial profile of microbial strains, functional characteristics, antimicrobial resistance (AMR) markers, and genetic elements, including 10,928 viruses, 1,302 bacteria, 2 archaea, and 838,532 CRISPR arrays not found in reference databases. We identified 4,246 known species of urban microorganisms and a consistent set of 31 species found in 97% of samples that were distinct from human commensal organisms. Profiles of AMR genes varied widely in type and density across cities. Cities showed distinct microbial taxonomic signatures that were driven by climate and geographic differences. These results constitute a high-resolution global metagenomic atlas that enables discovery of organisms and genes, highlights potential public health and forensic applications, and provides a culture-independent view of AMR burden in cities.","AMR|BGC|Biodiversity|Databases, Genetic|Drug Resistance, Bacterial|Humans|Metagenomics|Microbiota|NGS|Urban Population|antimicrobial resistance|built Environment|de novo assembly|global health|metagenome|microbiome|shotgun sequencing","Danko, David|Bezdan, Daniela|Afshin, Evan E|Ahsanuddin, Sofia|Bhattacharya, Chandrima|Butler, Daniel J|Chng, Kern Rei|Donnellan, Daisy|Hecht, Jochen|Jackson, Katelyn|Kuchin, Katerina|Karasikov, Mikhail|Lyons, Abigail|Mak, Lauren|Meleshko, Dmitry|Mustafa, Harun|Mutai, Beth|Neches, Russell Y|Ng, Amanda|Nikolayeva, Olga|Nikolayeva, Tatyana|Png, Eileen|Ryon, Krista A|Sanchez, Jorge L|Shaaban, Heba|Sierra, Maria A|Thomas, Dominique|Young, Ben|Abudayyeh, Omar O|Alicea, Josue|Bhattacharyya, Malay|Blekhman, Ran|Castro-Nallar, Eduardo|Cañas, Ana M|Chatziefthimiou, Aspassia D|Crawford, Robert W|De Filippis, Francesca|Deng, Youping|Desnues, Christelle|Dias-Neto, Emmanuel|Dybwad, Marius|Elhaik, Eran|Ercolini, Danilo|Frolova, Alina|Gankin, Dennis|Gootenberg, Jonathan S|Graf, Alexandra B|Green, David C|Hajirasouliha, Iman|Hastings, Jaden J A|Hernandez, Mark|Iraola, Gregorio|Jang, Soojin|Kahles, Andre|Kelly, Frank J|Knights, Kaymisha|Kyrpides, Nikos C|Łabaj, Paweł P|Lee, Patrick K H|Leung, Marcus H Y|Ljungdahl, Per O|Mason-Buck, Gabriella|McGrath, Ken|Meydan, Cem|Mongodin, Emmanuel F|Moraes, Milton Ozorio|Nagarajan, Niranjan|Nieto-Caballero, Marina|Noushmehr, Houtan|Oliveira, Manuela|Ossowski, Stephan|Osuolale, Olayinka O|Özcan, Orhan|Paez-Espino, David|Rascovan, Nicolás|Richard, Hugues|Rätsch, Gunnar|Schriml, Lynn M|Semmler, Torsten|Sezerman, Osman U|Shi, Leming|Shi, Tieliu|Siam, Rania|Song, Le Huu|Suzuki, Haruo|Court, Denise Syndercombe|Tighe, Scott W|Tong, Xinzhao|Udekwu, Klas I|Ugalde, Juan A|Valentine, Brandon|Vassilev, Dimitar I|Vayndorf, Elena M|Velavan, Thirumalaisamy P|Wu, Jun|Zambrano, María M|Zhu, Jifeng|Zhu, Sibo|Mason, Christopher E|",Cell,2021,2021-06-24,"Journal Article|Research Support, N.I.H., Extramural|Research Support, Non-U.S. Gov't|Research Support, U.S. Gov't, Non-P.H.S.",DA053941,,,,,,U01,False,RADx-rad,Wastewater
34452511,PMC8402658,doi:10.3390/v13081647,Monitoring SARS-CoV-2 Populations in Wastewater by Amplicon Sequencing and Using the Novel Program SAM Refiner.,"Sequencing Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) from wastewater has become a useful tool in monitoring the spread of viral variants. Approaches to this task have been varied, relying on differing sequencing methods and computational analyses. We used a novel computation workflow based on amplicon sequencing of SARS-CoV-2 spike domains in order to track viral populations in wastewater. As part of this workflow, we developed a program, SAM Refiner, that has a variety of outputs, including novel variant reporting as well as functions designed to remove polymerase chain reaction (PCR) generated chimeric sequences. With these methods, we were able to track viral population dynamics over time. We report here on the emergence of two variants of concern, B.1.1.7 (Alpha) and P.1 (Gamma), and their displacement of the D614G B.1 variant in a Missouri sewershed.","Algorithms|High-Throughput Nucleotide Sequencing|Missouri|Molecular Epidemiology|RNA, Viral|SARS-CoV-2|Sequence Analysis, RNA|Software|Spike Glycoprotein, Coronavirus|Wastewater|Wastewater-Based Epidemiological Monitoring|coronavirus|metagenomics|molecular epidemiology|wastewater","Gregory, Devon A|Wieberg, Chris G|Wenzel, Jeff|Lin, Chung-Ho|Johnson, Marc C",Viruses,2021,2021-08-19,"Journal Article|Research Support, N.I.H., Extramural|Research Support, Non-U.S. Gov't",DA053893,,,,,,U01,False,RADx-rad,Wastewater
34260489,PMC8373777,doi:10.1097/INF.0000000000003219,Hyponatremia in Patients With Multisystem Inflammatory Syndrome in Children.,"We report 2 patients with multisystem inflammatory syndrome in children with evidence of hyponatremia on admission. Despite fluid resuscitation and resolution of dehydration, the hyponatremia worsened. Serum and urine studies were evaluated and demonstrated evidence of syndrome of inappropriate antidiuretic hormone. Fluid restriction and anti-inflammatory therapy were initiated with resolution of hyponatremia.","Antibodies, Viral|COVID-19|Child|Female|Fluid Therapy|Humans|Hyponatremia|Immunoglobulin G|SARS-CoV-2|Systemic Inflammatory Response Syndrome|Treatment Outcome","Mills, Tatyana|Trivedi, Aditi|Tremoulet, Adriana H|Hershey, Daniel|Burns, Jane C",The Pediatric infectious disease journal,2021,2021-09-01,"Case Reports|Journal Article|Research Support, N.I.H., Extramural",HD105590,,,,,,R61,False,RADx-rad,PreVAIL kIds
34388979,PMC8360813,doi:10.1186/s12879-021-06526-5,Use of hemagglutinin and neuraminidase amplicon-based high-throughput sequencing with variant analysis to detect co-infection and resolve identical consensus sequences of seasonal influenza in a university setting.,"Local transmission of seasonal influenza viruses (IVs) can be difficult to resolve. Here, we study if coupling high-throughput sequencing (HTS) of hemagglutinin (HA) and neuraminidase (NA) genes with variant analysis can resolve strains from local transmission that have identical consensus genome. We analyzed 24 samples collected over four days in January 2020 at a large university in the US. We amplified complete hemagglutinin (HA) and neuraminidase (NA) genomic segments followed by Illumina sequencing. We identified consensus complete HA and NA segments using BLASTn and performed variant analysis on strains whose HA and NA segments were 100% similar. Twelve of the 24 samples were PCR positive, and we detected complete HA and/or NA segments by de novo assembly in 83.33% (10/12) of them. Similarity and phylogenetic analysis showed that 70% (7/10) of the strains were distinct while the remaining 30% had identical consensus sequences. These three samples also had IAV and IBV co-infection. However, subsequent variant analysis showed that they had distinct variant profiles. While the IAV HA of one sample had no variant, another had a T663C mutation and another had both C1379T and C1589A. In this study, we showed that HTS coupled with variant analysis of only HA and NA genes can help resolve variants that are closely related. We also provide evidence that during a short time period in the 2019-2020 season, co-infection of IAV and IBV occurred on the university campus and both 2020/2021 and 2021/2022 WHO recommended H1N1 vaccine strains were co-circulating.","Arizona|Coinfection|Consensus Sequence|Genetic Variation|HTS|Hemagglutinin Glycoproteins, Influenza Virus|Hemagglutinins|High-Throughput Nucleotide Sequencing|Humans|Influenza A Virus, H1N1 Subtype|Influenza virus|Influenza, Human|Local transmission|Neuraminidase|Orthomyxoviridae|Phylogeny|Seasons|Variant analysis","Faleye, Temitope O C|Adams, Deborah|Adhikari, Sangeet|Sandrolini, Helen|Halden, Rolf U|Varsani, Arvind|Scotch, Matthew",BMC infectious diseases,2021,2021-08-13,Journal Article,LM013129,,,,,,U01,True,RADx-rad,Wastewater
34634317,PMC8500840,doi:10.1016/j.jim.2021.113165,Highly versatile antibody binding assay for the detection of SARS-CoV-2 infection and vaccination.,"Monitoring the burden and spread of infection with the new coronavirus SARS-CoV-2, whether within small communities or in large geographical settings, is of paramount importance for public health purposes. Serology, which detects the host antibody response to the infection, is the most appropriate tool for this task, since virus-derived markers are most reliably detected during the acute phase of infection. Here we show that our ELISA protocol, which is based on antibody binding to the Receptor Binding Domain (RBD) of the S1 subunit of the viral Spike protein expressed as a novel fusion protein, detects antibody responses to SARS-CoV-2 infection and vaccination. We also show that our ELISA is accurate and versatile. It compares favorably with commercial assays widely used in clinical practice to determine exposure to SARS-CoV-2. Moreover, our protocol accommodates use of various blood- and non-blood-derived biospecimens, such as breast milk, as well as dried blood obtained with microsampling cartridges that are appropriate for remote collection. As a result, our RBD-based ELISA protocols are well suited for seroepidemiology and other large-scale studies requiring parsimonious sample collection outside of healthcare settings.","Antibodies, Viral|Binding Sites|Breast milk|COVID-19|Dried Blood Spot Testing|Humans|Microsampling|Seroepidemiology|Vaccination","Datta, Pratik|Ukey, Rahul|Bruiners, Natalie|Honnen, William|Carayannopoulos, Mary O|Reichman, Charles|Choudhary, Alok|Onyuka, Alberta|Handler, Deborah|Guerrini, Valentina|Mishra, Pankaj K|Dewald, Hannah K|Lardizabal, Alfred|Lederer, Leeba|Leiser, Aliza L|Hussain, Sabiha|Jagpal, Sugeet K|Radbel, Jared|Bhowmick, Tanaya|Horton, Daniel B|Barrett, Emily S|Xie, Yingda L|Fitzgerald-Bocarsly, Patricia|Weiss, Stanley H|Woortman, Melissa|Parmar, Heta|Roy, Jason|Dominguez-Bello, Maria Gloria|Blaser, Martin J|Carson, Jeffrey L|Panettieri, Reynold A|Libutti, Steven K|Raymond, Henry F|Pinter, Abraham|Gennaro, Maria Laura",Journal of immunological methods,2021,2021-12-01,"Journal Article|Research Support, N.I.H., Extramural",HD105619,,,,,,R61,False,RADx-rad,PreVAIL kIds
34607084,PMC8464352,doi:10.1016/j.watres.2021.117710,High-throughput sequencing of SARS-CoV-2 in wastewater provides insights into circulating variants.,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) likely emerged from a zoonotic spill-over event and has led to a global pandemic. The public health response has been predominantly informed by surveillance of symptomatic individuals and contact tracing, with quarantine, and other preventive measures have then been applied to mitigate further spread. Non-traditional methods of surveillance such as genomic epidemiology and wastewater-based epidemiology (WBE) have also been leveraged during this pandemic. Genomic epidemiology uses high-throughput sequencing of SARS-CoV-2 genomes to inform local and international transmission events, as well as the diversity of circulating variants. WBE uses wastewater to analyse community spread, as it is known that SARS-CoV-2 is shed through bodily excretions. Since both symptomatic and asymptomatic individuals contribute to wastewater inputs, we hypothesized that the resultant pooled sample of population-wide excreta can provide a more comprehensive picture of SARS-CoV-2 genomic diversity circulating in a community than clinical testing and sequencing alone. In this study, we analysed 91 wastewater samples from 11 states in the USA, where the majority of samples represent Maricopa County, Arizona (USA). With the objective of assessing the viral diversity at a population scale, we undertook a single-nucleotide variant (SNV) analysis on data from 52 samples with >90% SARS-CoV-2 genome coverage of sequence reads, and compared these SNVs with those detected in genomes sequenced from clinical patients. We identified 7973 SNVs, of which 548 were ""novel"" SNVs that had not yet been identified in the global clinical-derived data as of 17<sup>th</sup> June 2020 (the day after our last wastewater sampling date). However, between 17<sup>th</sup> of June 2020 and 20<sup>th</sup> November 2020, almost half of the novel SNVs have since been detected in clinical-derived data. Using the combination of SNVs present in each sample, we identified the more probable lineages present in that sample and compared them to lineages observed in North America prior to our sampling dates. The wastewater-derived SARS-CoV-2 sequence data indicates there were more lineages circulating across the sampled communities than represented in the clinical-derived data. Principal coordinate analyses identified patterns in population structure based on genetic variation within the sequenced samples, with clear trends associated with increased diversity likely due to a higher number of infected individuals relative to the sampling dates. We demonstrate that genetic correlation analysis combined with SNVs analysis using wastewater sampling can provide a comprehensive snapshot of the SARS-CoV-2 genetic population structure circulating within a community, which might not be observed if relying solely on clinical cases.",COVID-19|High-Throughput Nucleotide Sequencing|High-throughput sequencing|Humans|Pandemics|SARS-CoV-2|Surveillance|Wastewater|Wastewater-based epidemiology,"Fontenele, Rafaela S|Kraberger, Simona|Hadfield, James|Driver, Erin M|Bowes, Devin|Holland, LaRinda A|Faleye, Temitope O C|Adhikari, Sangeet|Kumar, Rahul|Inchausti, Rosa|Holmes, Wydale K|Deitrick, Stephanie|Brown, Philip|Duty, Darrell|Smith, Ted|Bhatnagar, Aruni|Yeager, Ray A|Holm, Rochelle H|von Reitzenstein, Natalia Hoogesteijn|Wheeler, Elliott|Dixon, Kevin|Constantine, Tim|Wilson, Melissa A|Lim, Efrem S|Jiang, Xiaofang|Halden, Rolf U|Scotch, Matthew|Varsani, Arvind",Water research,2021,2021-10-15,Journal Article,LM013129,,,,,,U01,True,RADx-rad,Wastewater
33640145,PMC7904456,doi:10.1016/j.vaccine.2021.01.054,"Multisystem inflammatory syndrome in children and adults (MIS-C/A): Case definition & guidelines for data collection, analysis, and presentation of immunization safety data.","This is a Brighton Collaboration Case Definition of the term ""Multisystem Inflammatory Syndrome in Children and Adults (MIS-C/A)"" to be utilized in the evaluation of adverse events following immunization. The case definition was developed by topic experts convened by the Coalition for Epidemic Preparedness Innovations (CEPI) in the context of active development of vaccines for SARS-CoV-2. The format of the Brighton Collaboration was followed, including an exhaustive review of the literature, to develop a consensus definition and defined levels of certainty. The document underwent peer review by the Brighton Collaboration Network and by selected expert external reviewers prior to submission. The comments of the reviewers were taken into consideration and edits incorporated into this final manuscript.",Adult|Adults|Adverse event|COVID-19|COVID-19 Vaccines|Case definition|Child|Children|Data Collection|Guidelines|Humans|Immunization|MIS-A|MIS-C|Multisystem inflammatory syndrome|SARS-CoV-2|Systemic Inflammatory Response Syndrome,"Vogel, Tiphanie P|Top, Karina A|Karatzios, Christos|Hilmers, David C|Tapia, Lorena I|Moceri, Pamela|Giovannini-Chami, Lisa|Wood, Nicholas|Chandler, Rebecca E|Klein, Nicola P|Schlaudecker, Elizabeth P|Poli, M Cecilia|Muscal, Eyal|Munoz, Flor M",Vaccine,2021,2021-05-21,"Journal Article|Research Support, Non-U.S. Gov't|Review",HD105593,,,,,,R61,False,RADx-rad,PreVAIL kIds
33754452,PMC8250508,doi:10.1111/ajt.16572,Multisystem inflammatory syndrome in children associated with SARS-CoV-2 in a solid organ transplant recipient.,"We present the case of a 3-year-old female liver transplant recipient with a history of Caroli disease who presented with positive severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) reverse transcription polymerase chain reaction (RT-PCR) test and was ultimately diagnosed with multisystem inflammatory syndrome in children (MIS-C) complicated by portal vein thrombosis. To the best of our knowledge, this is the first case report of MIS-C in a pediatric solid organ transplant (SOT) recipient. Based on our patient, MIS-C could be a potential complication of Coronavirus disease 2019 (COVID-19) in SOT recipients and may have a negative outcome on transplant graft function.","COVID-19|Child|Child, Preschool|Female|Humans|Organ Transplantation|SARS-CoV-2|Systemic Inflammatory Response Syndrome|Transplant Recipients|clinical research/practice|complication|infection and infectious agents - viral|infectious disease|liver transplantation/hepatology|pediatrics","Petters, Leanne M|Vogel, Tiphanie P|Munoz, Flor M|Hernandez, Jose A|Koohmaraie, Sarah|Nowicki, Michael J|Zumbro, Caleb E|Mysore, Krupa R",American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,2021,2021-07-01,Case Reports|Journal Article,HD105593,,,,,,R61,False,RADx-rad,PreVAIL kIds
34242462,PMC8390435,doi:10.1002/anie.202107660,Mechanically Triggered Hybridization Chain Reaction.,"Cells transmit piconewton forces to receptors to mediate processes such as migration and immune recognition. A major challenge in quantifying such forces is the sparsity of cell mechanical events. Accordingly, molecular tension is typically quantified with high resolution fluorescence microscopy, which hinders widespread adoption and application. Here, we report a mechanically triggered hybridization chain reaction (mechano-HCR) that allows chemical amplification of mechanical events. The amplification is triggered when a cell receptor mechanically denatures a duplex revealing a cryptic initiator to activate the HCR reaction in situ. Importantly, mechano-HCR enables direct readout of pN forces using a plate reader. We leverage this capability and measured mechano-IC<sub>50</sub> for aspirin, Y-27632, and eptifibatide. Given that cell mechanical phenotypes are of clinical importance, mechano-HCR may offer a convenient route for drug discovery, personalized medicine, and disease diagnosis.",Aspirin|Eptifibatide|Humans|Nucleic Acid Hybridization|biosensors|cellular receptor tension|drug screening|hybridization chain reaction|nanotechnology,"Duan, Yuxin|Glazier, Roxanne|Bazrafshan, Alisina|Hu, Yuesong|Rashid, Sk Aysha|Petrich, Brian G|Ke, Yonggang|Salaita, Khalid",Angewandte Chemie (International ed. in English),2021,2021-09-01,"Journal Article|Research Support, N.I.H., Extramural|Research Support, U.S. Gov't, Non-P.H.S.",AA029345,,,,,,U01,False,RADx-rad,Automatic Detection & Tracing
34464357,PMC8516453,doi:10.1172/JCI147076,Immune response to intravenous immunoglobulin in patients with Kawasaki disease and MIS-C.,"BACKGROUNDMultisystem inflammatory syndrome in children (MIS-C) is a rare but potentially severe illness that follows exposure to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Kawasaki disease (KD) shares several clinical features with MIS-C, which prompted the use of intravenous immunoglobulin (IVIG), a mainstay therapy for KD. Both diseases share a robust activation of the innate immune system, including the IL-1 signaling pathway, and IL-1 blockade has been used for the treatment of both MIS-C and KD. The mechanism of action of IVIG in these 2 diseases and the cellular source of IL-1β have not been defined.METHODSThe effects of IVIG on peripheral blood leukocyte populations from patients with MIS-C and KD were examined using flow cytometry and mass cytometry (CyTOF) and live-cell imaging.RESULTSCirculating neutrophils were highly activated in patients with KD and MIS-C and were a major source of IL-1β. Following IVIG treatment, activated IL-1β+ neutrophils were reduced in the circulation. In vitro, IVIG was a potent activator of neutrophil cell death via PI3K and NADPH oxidase, but independently of caspase activation.CONCLUSIONSActivated neutrophils expressing IL-1β can be targeted by IVIG, supporting its use in both KD and MIS-C to ameliorate inflammation.FUNDINGPatient Centered Outcomes Research Institute; NIH; American Asthma Foundation; American Heart Association; Novo Nordisk Foundation; NIGMS; American Academy of Allergy, Asthma and Immunology Foundation.","Apoptosis|COVID-19|Case-Control Studies|Cell Death|Cell Lineage|Child|Child, Preschool|Fas Ligand Protein|Female|Humans|Immunoglobulins, Intravenous|Infant|Innate immunity|Interleukin-1beta|Leukocyte Count|Male|Mucocutaneous Lymph Node Syndrome|Neutrophil Activation|Neutrophils|Systemic Inflammatory Response Syndrome","Zhu, Yanfang P|Shamie, Isaac|Lee, Jamie C|Nowell, Cameron J|Peng, Weiqi|Angulo, Shiela|Le, Linh Nn|Liu, Yushan|Miao, Huilai|Xiong, Hainan|Pena, Cathleen J|Moreno, Elizabeth|Griffis, Eric|Labou, Stephanie G|Franco, Alessandra|Broderick, Lori|Hoffman, Hal M|Shimizu, Chisato|Lewis, Nathan E|Kanegaye, John T|Tremoulet, Adriana H|Burns, Jane C|Croker, Ben A|",The Journal of clinical investigation,2021,2021-10-15,"Journal Article|Research Support, N.I.H., Extramural|Research Support, Non-U.S. Gov't",HD105590,,,,,,R61,False,RADx-rad,PreVAIL kIds
34309076,PMC8595730,doi:10.1002/adma.202006600,Programmable Mechanically Active Hydrogel-Based Materials.,"Programmable mechanically active materials (MAMs) are defined as materials that can sense and transduce external stimuli into mechanical outputs or conversely that can detect mechanical stimuli and respond through an optical change or other change in the appearance of the material. Programmable MAMs are a subset of responsive materials and offer potential in next generation robotics and smart systems. This review specifically focuses on hydrogel-based MAMs because of their mechanical compliance, programmability, biocompatibility, and cost-efficiency. First, the composition of hydrogel MAMs along with the top-down and bottom-up approaches used for programming these materials are discussed. Next, the fundamental principles for engineering responsivity in MAMS, which includes optical, thermal, magnetic, electrical, chemical, and mechanical stimuli, are considered. Some advantages and disadvantages of different responsivities are compared. Then, to conclude, the emerging applications of hydrogel-based MAMs from recently published literature, as well as the future outlook of MAM studies, are summarized.",artificial muscles|force sensors|mechanical active materials|programmable hydrogel actuators|smart skin,"Dong, Yixiao|Ramey-Ward, Allison N|Salaita, Khalid","Advanced materials (Deerfield Beach, Fla.)",2021,2021-11-01,Journal Article|Review,AA029345,,,,,,U01,False,RADx-rad,Automatic Detection & Tracing
33949910,,doi:10.1080/08880018.2021.1917737,Immune thrombocytopenia following multisystem inflammatory syndrome in children (MIS-C) - a case series.,"Patients with coronavirus disease 2019 (COVID-19) from novel coronavirus (SARS-CoV-2) infection may present with immune thrombocytopenia (ITP). Multisystem inflammatory syndrome in children (MIS-C) is a serious complication of SARS-CoV-2 causing systemic organ dysfunction. This case series presents the first reported cases of patients who developed ITP following MIS-C, while completing corticosteroid tapers. These patients responded to standard of care therapies for ITP and had appropriate platelet count recovery. We emphasize the importance of careful monitoring of those recovering from COVID-19 or MIS-C, to proactively identify clinical and laboratory abnormalities, in addition to long-term cardiovascular sequelae.","Anti-Inflammatory Agents, Non-Steroidal|Aspirin|COVID-19|Child|Disease Management|Glucocorticoids|Humans|ITP|Infant|MIS-C|Male|Methylprednisolone|Platelet Count|Prednisolone|Purpura, Thrombocytopenic, Idiopathic|SARS-CoV-2|Systemic Inflammatory Response Syndrome|novel coronavirus","Kok, Eric Y|Srivaths, Lakshmi|Grimes, Amanda B|Vogel, Tiphanie P|Sexson Tejtel, S Kristen|Muscal, Eyal",Pediatric hematology and oncology,2021,2021-10-01,Case Reports|Journal Article,HD105593,,,,,,R61,False,RADx-rad,PreVAIL kIds
